record_id,date,route_id,vessel_type_id,port_id,distance_nm,freight_rate_usd,transit_delay_days,trade_volume_tons,ghg_emission_tons,period_status
5306,2024-06-29,3,1,104,6292,3214,7,40597,17673.0,During-Disruption
5307,2024-06-05,1,2,104,8508,2672,7,84022,23167.0,During-Disruption
5308,2024-09-25,3,1,103,6376,3040,9,73915,17923.0,During-Disruption
5309,2025-08-20,2,1,102,11932,4332,14,73499,30847.0,Post-Disruption
5310,2025-08-15,1,2,101,8420,2886,4,52542,21650.0,Post-Disruption
5311,2025-06-01,1,1,103,8651,2249,7,63864,22346.5,Post-Disruption
5312,2025-02-18,1,2,104,8413,2805,4,84419,21669.5,Post-Disruption
5313,2025-05-20,1,2,101,8614,2660,5,51954,22702.0,Post-Disruption
5314,2024-05-30,1,3,104,8423,2879,6,72128,21818.5,During-Disruption
5315,2025-07-26,2,1,102,11719,4390,14,53752,30381.5,Post-Disruption
5316,2025-05-15,4,3,104,1601,1654,4,35261,4781.5,Post-Disruption
5317,2023-04-16,1,4,101,8451,2250,6,84577,22732.5,Pre-Disruption
5318,2023-08-02,2,4,102,11885,4489,12,50520,30535.5,Pre-Disruption
5319,2025-04-29,2,3,103,11906,4331,15,34569,30693.0,Post-Disruption
5320,2023-07-16,4,2,104,1494,1869,3,64570,5632.0,Pre-Disruption
5321,2023-01-19,2,1,102,11965,4361,13,28389,30917.5,Pre-Disruption
5322,2024-10-03,2,3,102,11714,4144,15,55517,30255.0,During-Disruption
5323,2025-11-01,2,3,103,11874,4588,14,55422,31491.0,Post-Disruption
5324,2023-11-26,1,2,103,8618,2328,7,73983,22825.0,During-Disruption
5325,2025-05-15,1,3,101,8409,2574,5,65805,22492.5,Post-Disruption
5326,2025-02-12,2,1,102,11718,4504,15,20785,30381.0,Post-Disruption
5327,2024-01-27,1,1,102,8467,2822,4,63849,21813.5,During-Disruption
5328,2024-09-28,2,2,101,11977,4000,12,54711,30602.5,During-Disruption
5329,2023-11-03,1,1,104,8693,2566,6,19398,22949.5,During-Disruption
5330,2025-06-13,2,1,102,11714,4537,12,82511,31077.0,Post-Disruption
5331,2024-10-13,1,1,102,8513,2827,4,29425,23068.5,During-Disruption
5332,2025-04-20,4,1,104,1699,2094,4,37882,5930.5,Post-Disruption
5333,2025-10-22,3,3,103,6257,3073,9,36433,16698.5,Post-Disruption
5334,2024-06-03,1,2,103,8503,2724,6,24883,22068.5,During-Disruption
5335,2024-09-27,1,1,103,8679,2233,4,36174,22425.5,During-Disruption
5336,2025-01-09,2,1,101,11785,4317,13,77631,31287.5,Post-Disruption
5337,2024-04-13,1,1,104,8493,2784,6,36492,22855.5,During-Disruption
5338,2023-07-31,1,1,103,8573,2762,5,43345,22349.5,Pre-Disruption
5339,2025-10-28,1,1,101,8641,2410,4,80351,23353.5,Post-Disruption
5340,2025-03-14,4,4,104,1661,2152,3,31813,5866.5,Post-Disruption
5341,2024-04-21,3,1,103,6393,3210,7,51681,16551.5,During-Disruption
5342,2025-05-23,2,2,102,11981,4093,14,37188,31214.5,Post-Disruption
5343,2024-04-04,2,4,102,11846,4188,15,51489,30873.0,During-Disruption
5344,2023-09-10,4,4,103,1401,2246,4,49149,4311.5,Pre-Disruption
5345,2025-01-21,4,1,103,1467,2113,2,29127,4999.5,Post-Disruption
5346,2025-09-07,4,2,101,1468,1803,4,16755,4470.0,Post-Disruption
5347,2025-05-03,1,1,102,8446,2690,7,78479,22668.0,Post-Disruption
5348,2023-08-24,1,1,104,8463,2867,5,35984,22759.5,Pre-Disruption
5349,2024-04-22,2,1,103,11779,4053,14,83447,30787.5,During-Disruption
5350,2024-11-09,2,3,104,11953,4475,13,53661,31652.5,During-Disruption
5351,2025-11-09,1,1,103,8636,2293,7,79541,22406.0,Post-Disruption
5352,2023-08-04,1,2,102,8538,2513,6,74445,22065.0,Pre-Disruption
5353,2025-05-04,3,2,103,6363,3472,9,17030,17873.5,Post-Disruption
5354,2023-05-15,3,4,104,6253,3259,6,70305,16261.5,Pre-Disruption
5355,2025-06-23,1,2,102,8531,2367,5,53674,23008.5,Post-Disruption
5356,2024-02-14,3,1,103,6325,3297,7,64286,17509.5,During-Disruption
5357,2023-03-27,2,1,102,11791,4536,13,83156,30735.5,Pre-Disruption
5358,2024-07-09,3,1,101,6217,3293,7,50341,16109.5,During-Disruption
5359,2024-01-13,2,3,104,11825,4355,12,69297,30208.5,During-Disruption
5360,2025-12-10,1,2,103,8626,2247,6,69714,22532.0,Post-Disruption
5361,2023-08-30,2,2,103,11878,4431,14,69262,30199.0,Pre-Disruption
5362,2025-07-08,2,1,103,11784,4052,14,38527,30544.0,Post-Disruption
5363,2023-09-23,2,3,104,11863,4240,12,38759,30368.5,Pre-Disruption
5364,2024-12-12,1,2,101,8629,2594,4,41264,22518.5,During-Disruption
5365,2023-03-11,4,4,104,1605,1626,3,68875,4880.5,Pre-Disruption
5366,2023-02-26,1,2,103,8503,2258,6,54112,21815.5,Pre-Disruption
5367,2023-02-08,1,1,104,8513,2385,4,28485,22097.5,Pre-Disruption
5368,2025-03-11,2,1,103,11887,4140,15,79355,30339.5,Post-Disruption
5369,2025-11-07,2,1,104,11970,4056,12,26582,31016.0,Post-Disruption
5370,2025-01-01,2,3,102,11750,4449,13,32522,30253.0,Post-Disruption
5371,2025-04-04,3,3,104,6321,3005,8,37830,17428.5,Post-Disruption
5372,2025-01-25,2,1,103,11810,4279,15,64293,30697.0,Post-Disruption
5373,2023-12-18,2,1,103,11754,4467,14,52391,30801.0,During-Disruption
5374,2023-10-10,3,1,104,6111,3332,9,20267,16282.5,Pre-Disruption
5375,2023-04-20,1,4,104,8589,2879,6,32908,23307.5,Pre-Disruption
5376,2025-10-13,2,1,102,11854,4339,14,37277,30797.0,Post-Disruption
5377,2024-06-27,3,1,101,6364,3413,8,40628,16813.0,During-Disruption
5378,2023-01-25,1,1,101,8503,2598,5,21403,22739.5,Pre-Disruption
5379,2025-04-22,2,1,102,11862,4181,12,28248,30715.0,Post-Disruption
5380,2025-03-01,4,3,101,1540,1901,4,82591,5036.0,Post-Disruption
5381,2025-01-07,1,4,101,8636,2382,5,83911,23183.0,Post-Disruption
5382,2023-02-26,2,1,103,11743,4509,13,38567,30111.5,Pre-Disruption
5383,2023-06-29,4,2,103,1638,1694,3,51142,4895.0,Pre-Disruption
5384,2023-08-20,1,1,103,8496,2613,7,21239,22967.0,Pre-Disruption
5385,2023-12-09,1,4,104,8497,2355,7,27409,22928.5,During-Disruption
5386,2024-04-21,3,1,104,6152,3591,9,38670,16767.0,During-Disruption
5387,2024-07-29,3,1,101,6208,2996,9,69576,17419.0,During-Disruption
5388,2024-03-30,2,2,104,11956,4368,15,40650,30544.0,During-Disruption
5389,2023-10-16,2,1,103,11710,4237,13,49312,31262.0,Pre-Disruption
5390,2023-09-15,3,1,104,6277,2912,9,71685,16494.5,Pre-Disruption
5391,2024-06-13,3,2,101,6393,3200,7,67307,16726.5,During-Disruption
5392,2024-11-17,1,3,103,8424,2381,7,76346,21847.0,During-Disruption
5393,2025-07-17,1,1,101,8525,2354,6,52848,22864.5,Post-Disruption
5394,2023-08-17,2,2,104,11965,4390,13,76102,30610.5,Pre-Disruption
5395,2024-08-18,3,2,102,6232,3076,7,16526,16132.0,During-Disruption
5396,2024-03-10,3,2,102,6377,3482,9,48853,17558.5,During-Disruption
5397,2025-05-31,4,2,103,1441,2195,4,57345,4541.5,Post-Disruption
5398,2025-10-17,3,2,101,6200,3503,6,27410,17240.0,Post-Disruption
5399,2024-02-06,2,1,102,11983,4068,14,20234,30755.5,During-Disruption
5400,2024-09-13,2,1,102,11976,4307,14,66060,31575.0,During-Disruption
5401,2023-03-29,3,1,103,6238,3575,7,69628,17566.0,Pre-Disruption
5402,2024-08-06,3,1,103,6320,3590,8,78379,17414.0,During-Disruption
5403,2023-11-05,2,3,101,11768,4544,12,81289,30902.0,During-Disruption
5404,2025-06-24,1,1,102,8692,2252,7,39158,23569.0,Post-Disruption
5405,2023-12-09,4,1,101,1576,1815,4,74385,5749.0,During-Disruption
5406,2024-03-11,2,1,101,11896,4037,15,46884,30282.0,During-Disruption
5407,2023-06-26,1,1,103,8432,2627,5,74851,22819.0,Pre-Disruption
5408,2023-05-19,2,3,101,11927,4260,12,49362,31132.5,Pre-Disruption
5409,2023-07-13,2,1,104,11835,4373,13,18920,31062.5,Pre-Disruption
5410,2025-07-31,1,3,101,8533,2230,5,83782,23118.5,Post-Disruption
5411,2024-06-08,3,1,102,6242,3292,8,32979,17215.0,During-Disruption
5412,2025-12-01,1,4,101,8644,2624,6,83776,23251.0,Post-Disruption
5413,2025-07-03,1,4,104,8536,2204,5,50147,21858.0,Post-Disruption
5414,2023-07-29,2,2,104,11760,4690,12,17935,29951.0,Pre-Disruption
5415,2025-01-10,3,4,102,6155,2953,7,44731,16637.5,Post-Disruption
5416,2025-05-11,4,2,102,1532,2103,2,55268,4834.0,Post-Disruption
5417,2025-08-11,3,4,101,6307,3407,7,15098,17424.5,Post-Disruption
5418,2025-04-12,4,3,104,1525,2052,4,30428,5201.5,Post-Disruption
5419,2023-05-20,1,4,104,8522,2399,7,76580,23039.0,Pre-Disruption
5420,2025-03-02,1,2,101,8630,2472,4,41311,23414.0,Post-Disruption
5421,2024-06-29,2,3,102,11734,4225,14,22158,30309.0,During-Disruption
5422,2025-10-13,1,2,104,8665,2670,6,70303,22510.5,Post-Disruption
5423,2023-02-26,3,1,101,6190,2917,6,79926,16092.0,Pre-Disruption
5424,2023-04-22,2,1,102,11720,4628,14,53288,30451.0,Pre-Disruption
5425,2023-01-05,4,4,101,1539,1609,2,67044,4512.5,Pre-Disruption
5426,2025-11-02,1,1,102,8664,2238,7,37412,22300.0,Post-Disruption
5427,2023-03-31,2,2,102,11819,4040,15,80384,30554.5,Pre-Disruption
5428,2024-09-07,2,1,104,11920,4619,14,50949,30327.0,During-Disruption
5429,2025-06-09,1,1,103,8422,2243,6,73937,22583.0,Post-Disruption
5430,2024-11-28,2,4,104,11738,4196,12,24047,31042.0,During-Disruption
5431,2025-06-16,2,4,101,11934,4298,12,36388,31148.0,Post-Disruption
5432,2025-08-28,2,2,102,11940,4208,13,42588,30504.0,Post-Disruption
5433,2024-10-29,1,1,104,8527,2658,5,67799,22226.5,During-Disruption
5434,2024-08-16,1,1,102,8421,2887,6,53707,22309.5,During-Disruption
5435,2024-08-11,2,1,104,11754,4235,12,18973,30970.0,During-Disruption
5436,2024-04-29,1,1,101,8446,2714,7,16973,21810.0,During-Disruption
5437,2025-09-08,1,1,101,8633,2559,4,41333,22665.5,Post-Disruption
5438,2025-08-29,1,2,101,8426,2582,5,47292,21654.0,Post-Disruption
5439,2024-09-30,1,1,104,8447,2626,6,41551,22256.5,During-Disruption
5440,2025-09-23,1,2,103,8566,2543,6,32083,22310.0,Post-Disruption
5441,2023-10-09,1,1,101,8670,2453,4,65802,23659.0,Pre-Disruption
5442,2025-09-12,2,1,104,11780,4547,12,29788,31442.0,Post-Disruption
5443,2023-01-16,2,1,103,11817,4506,12,22852,30221.5,Pre-Disruption
5444,2025-07-24,2,4,104,11744,4517,12,71633,30524.0,Post-Disruption
5445,2023-09-11,3,2,104,6374,3229,7,56181,17497.0,Pre-Disruption
5446,2023-11-25,2,1,101,11880,4487,13,28058,31370.0,During-Disruption
5447,2024-06-27,2,2,103,11931,4481,12,54498,30909.5,During-Disruption
5448,2025-02-21,3,4,104,6185,3371,8,52597,17450.5,Post-Disruption
5449,2025-09-23,2,3,104,11804,4531,15,34689,30086.0,Post-Disruption
5450,2025-04-24,3,3,104,6342,3336,9,15120,17146.0,Post-Disruption
5451,2024-01-01,2,1,104,11876,4421,13,44729,31002.0,During-Disruption
5452,2024-10-16,2,2,101,11933,4161,12,31025,31107.5,During-Disruption
5453,2025-01-29,3,3,104,6177,3333,6,43801,17421.5,Post-Disruption
5454,2024-09-30,1,2,103,8525,2758,7,18450,23264.5,During-Disruption
5455,2025-11-29,1,4,102,8588,2215,6,59166,23123.0,Post-Disruption
5456,2025-07-12,1,1,103,8459,2819,7,26123,21969.5,Post-Disruption
5457,2024-02-20,1,1,104,8619,2888,6,79547,23499.5,During-Disruption
5458,2023-09-12,1,4,104,8475,2264,7,43122,22352.5,Pre-Disruption
5459,2024-12-10,2,2,103,11790,4574,12,40369,30524.0,During-Disruption
5460,2024-07-30,3,1,102,6215,2972,7,71915,17117.5,During-Disruption
5461,2025-06-18,3,1,101,6379,3103,7,31354,17631.5,Post-Disruption
5462,2023-01-11,1,4,102,8566,2453,6,38641,23401.0,Pre-Disruption
5463,2023-01-26,4,1,102,1525,2171,2,59356,5407.5,Pre-Disruption
5464,2025-08-14,2,1,102,11932,4612,13,82658,31703.0,Post-Disruption
5465,2024-02-25,1,1,103,8513,2728,5,35616,22101.5,During-Disruption
5466,2024-05-10,3,4,102,6199,3094,9,17308,17299.5,During-Disruption
5467,2023-08-25,3,4,101,6250,3150,6,47383,17160.0,Pre-Disruption
5468,2025-10-05,3,2,104,6171,3449,9,26748,16285.5,Post-Disruption
5469,2023-08-07,1,2,103,8566,2484,4,68463,22677.0,Pre-Disruption
5470,2024-04-05,2,1,103,11771,4542,13,69032,31407.5,During-Disruption
5471,2024-10-24,3,1,102,6110,3382,9,29402,16831.0,During-Disruption
5472,2024-09-26,2,3,104,11997,4309,12,35710,30923.5,During-Disruption
5473,2025-09-16,2,1,104,11928,4180,15,55938,31696.0,Post-Disruption
5474,2023-07-08,2,1,104,11825,4652,14,66353,30362.5,Pre-Disruption
5475,2023-09-12,3,2,103,6252,3144,9,30371,16204.0,Pre-Disruption
5476,2023-03-09,1,1,101,8561,2640,5,36816,22776.5,Pre-Disruption
5477,2024-09-07,2,2,104,11977,4274,15,58181,30684.5,During-Disruption
5478,2023-12-02,1,2,103,8578,2423,5,55160,23339.0,During-Disruption
5479,2024-11-01,2,3,102,11843,4366,14,82738,31429.5,During-Disruption
5480,2025-03-31,3,1,104,6238,3438,7,36481,16375.0,Post-Disruption
5481,2025-05-23,1,1,102,8605,2449,5,64387,22538.5,Post-Disruption
5482,2023-10-27,2,2,104,11795,4012,13,52161,30508.5,Pre-Disruption
5483,2023-12-23,2,4,102,11913,4307,15,65419,31709.5,During-Disruption
5484,2023-09-13,1,1,103,8468,2809,6,24707,21941.0,Pre-Disruption
5485,2025-10-04,2,4,102,11718,4191,15,25537,30175.0,Post-Disruption
5486,2023-12-19,1,3,103,8500,2897,4,71170,22871.0,During-Disruption
5487,2024-06-07,2,3,102,11780,4018,15,28352,30162.0,During-Disruption
5488,2025-08-07,1,1,102,8582,2538,4,57248,23024.0,Post-Disruption
5489,2025-01-25,3,1,102,6117,3478,7,81733,16427.5,Post-Disruption
5490,2023-10-11,3,1,104,6254,2925,6,42752,16638.0,Pre-Disruption
5491,2023-04-09,2,1,101,11828,4005,13,21481,31325.0,Pre-Disruption
5492,2023-07-16,1,4,101,8560,2340,6,74061,22028.0,Pre-Disruption
5493,2024-04-26,4,1,104,1518,1626,3,16628,5630.0,During-Disruption
5494,2025-05-27,2,2,102,11872,4104,13,57511,30225.0,Post-Disruption
5495,2024-09-06,1,1,102,8552,2721,5,23735,22834.0,During-Disruption
5496,2024-09-09,3,3,104,6119,3178,7,72298,17266.5,During-Disruption
5497,2024-01-03,1,1,103,8433,2502,4,81529,22043.5,During-Disruption
5498,2024-07-23,2,1,103,11759,4011,14,78150,30341.5,During-Disruption
5499,2024-08-12,2,1,104,11857,4667,13,28168,31120.5,During-Disruption
5500,2025-12-01,2,3,101,11905,4076,12,27578,31037.5,Post-Disruption
5501,2024-02-26,3,1,103,6192,2917,7,84962,16532.0,During-Disruption
5502,2025-04-15,2,1,104,11917,4569,14,84051,31458.5,Post-Disruption
5503,2024-06-28,1,1,103,8488,2841,7,20653,22275.0,During-Disruption
5504,2023-03-12,4,4,104,1572,1773,3,76145,5708.0,Pre-Disruption
5505,2025-02-06,4,2,103,1439,2000,4,78061,4737.5,Post-Disruption
5506,2023-11-03,2,3,103,11902,4086,14,52179,30365.0,During-Disruption
5507,2024-01-12,2,2,104,11920,4342,13,28353,31322.0,During-Disruption
5508,2024-10-16,1,1,101,8446,2648,6,43300,21839.0,During-Disruption
5509,2024-11-08,3,2,101,6342,2953,7,69998,17571.0,During-Disruption
5510,2024-02-03,1,1,103,8487,2626,4,76374,22857.5,During-Disruption
5511,2023-08-09,1,1,103,8556,2277,7,62382,22307.0,Pre-Disruption
5512,2023-07-01,2,2,101,11861,4438,15,72002,30539.5,Pre-Disruption
5513,2023-11-03,1,2,104,8419,2696,4,31539,22395.5,During-Disruption
5514,2024-06-05,1,1,102,8547,2371,7,24120,23276.5,During-Disruption
5515,2025-10-10,2,1,103,11900,4549,12,54655,30672.0,Post-Disruption
5516,2023-01-04,1,3,102,8550,2897,5,57995,23153.0,Pre-Disruption
5517,2025-05-12,1,3,103,8499,2560,6,56837,22696.5,Post-Disruption
5518,2025-04-27,1,1,101,8646,2435,7,65471,23436.0,Post-Disruption
5519,2025-03-14,1,1,104,8512,2632,6,15356,22189.0,Post-Disruption
5520,2023-08-03,3,4,103,6318,2915,7,75336,17089.0,Pre-Disruption
5521,2025-08-29,3,3,102,6124,3395,9,74289,16730.0,Post-Disruption
5522,2023-04-11,2,4,101,11988,4585,12,42955,31266.0,Pre-Disruption
5523,2025-08-20,2,1,103,11802,4210,12,41436,30370.0,Post-Disruption
5524,2024-07-26,1,1,104,8478,2526,7,61957,22160.0,During-Disruption
5525,2024-10-19,1,1,103,8415,2826,5,57300,22931.5,During-Disruption
5526,2025-07-27,1,2,104,8458,2446,6,48787,22088.0,Post-Disruption
5527,2025-12-22,2,1,104,11893,4548,14,21445,30577.5,Post-Disruption
5528,2023-08-14,3,1,101,6224,3402,8,60639,16656.0,Pre-Disruption
5529,2023-04-15,2,1,103,11731,4566,15,24179,31255.5,Pre-Disruption
5530,2025-02-10,1,2,104,8577,2366,6,48841,23101.5,Post-Disruption
5531,2024-03-04,1,1,101,8618,2640,4,23552,22417.0,During-Disruption
5532,2024-03-09,3,2,103,6199,3588,8,50775,16318.5,During-Disruption
5533,2025-11-17,1,4,104,8502,2552,5,79577,21980.0,Post-Disruption
5534,2024-11-12,3,3,101,6217,2998,8,34941,17178.5,During-Disruption
5535,2024-08-10,2,1,103,11942,4623,12,65021,30372.0,During-Disruption
5536,2025-12-28,3,4,104,6218,3017,8,78702,16893.0,Post-Disruption
5537,2025-05-15,4,1,101,1406,2273,3,54049,4785.0,Post-Disruption
5538,2025-01-15,4,1,101,1409,2168,4,32260,4874.5,Post-Disruption
5539,2025-05-13,2,4,103,11980,4352,13,67916,31044.0,Post-Disruption
5540,2024-01-03,2,1,101,11741,4573,14,82355,31190.5,During-Disruption
5541,2023-09-08,1,2,103,8446,2700,6,44150,21736.0,Pre-Disruption
5542,2025-05-08,4,1,103,1495,1638,4,80537,5676.5,Post-Disruption
5543,2025-05-05,2,2,104,11945,4329,13,41268,30372.5,Post-Disruption
5544,2024-07-14,1,2,103,8623,2522,5,19915,22237.5,During-Disruption
5545,2023-10-21,2,1,101,11813,4497,15,21171,30444.5,Pre-Disruption
5546,2025-07-07,1,2,103,8431,2228,5,82840,21964.5,Post-Disruption
5547,2024-03-08,2,3,104,11852,4542,13,18002,30349.0,During-Disruption
5548,2023-02-28,2,1,101,11916,4315,12,45507,31450.0,Pre-Disruption
5549,2025-08-26,1,1,104,8645,2750,6,22927,22424.5,Post-Disruption
5550,2025-04-15,1,1,102,8671,2712,6,78311,23366.5,Post-Disruption
5551,2023-07-18,4,3,104,1660,2167,1,34540,5610.0,Pre-Disruption
5552,2023-08-03,3,3,102,6106,3366,7,34698,16183.0,Pre-Disruption
5553,2025-06-16,3,4,102,6304,3597,8,36709,16690.0,Post-Disruption
5554,2024-04-16,1,1,103,8663,2802,5,19880,22190.5,During-Disruption
5555,2023-09-04,3,1,101,6388,3098,7,27725,16788.0,Pre-Disruption
5556,2024-01-17,2,1,103,11901,4682,15,81830,31540.5,During-Disruption
5557,2025-09-17,1,1,101,8515,2381,4,78023,22061.5,Post-Disruption
5558,2025-07-15,1,2,104,8611,2329,7,20296,23460.5,Post-Disruption
5559,2024-07-13,1,4,102,8559,2853,4,67963,23094.5,During-Disruption
5560,2025-12-10,1,1,102,8528,2330,5,18458,23155.0,Post-Disruption
5561,2024-11-19,4,4,102,1547,2253,3,38805,4632.5,During-Disruption
5562,2024-01-15,1,1,104,8477,2204,5,51229,22323.5,During-Disruption
5563,2024-04-18,2,4,104,11961,4166,14,78395,31084.5,During-Disruption
5564,2024-11-27,2,1,103,11751,4384,13,68983,31314.5,During-Disruption
5565,2025-06-29,1,4,103,8657,2831,5,18302,22693.5,Post-Disruption
5566,2025-08-17,2,1,101,11920,4554,14,43081,30482.0,Post-Disruption
5567,2024-04-22,1,4,101,8438,2291,7,34787,22036.0,During-Disruption
5568,2025-09-30,3,1,102,6347,3086,6,78717,17846.5,Post-Disruption
5569,2025-07-14,1,1,104,8687,2789,4,40833,22706.5,Post-Disruption
5570,2024-12-07,2,1,104,11953,4464,13,77242,31452.5,During-Disruption
5571,2025-05-03,3,1,103,6215,3457,8,29088,17009.5,Post-Disruption
5572,2025-10-13,3,2,103,6296,3418,6,45876,16532.0,Post-Disruption
5573,2025-01-23,3,4,101,6313,3581,8,72272,16360.5,Post-Disruption
5574,2024-05-17,2,2,101,11791,4114,15,78199,31185.5,During-Disruption
5575,2025-03-27,1,3,103,8431,2462,7,29537,22187.5,Post-Disruption
5576,2024-08-10,2,1,103,11792,4343,12,45808,30878.0,During-Disruption
5577,2024-12-08,3,2,104,6331,3138,8,72513,17822.5,During-Disruption
5578,2025-12-03,3,1,101,6230,3208,7,73661,16631.0,Post-Disruption
5579,2023-07-26,1,4,103,8622,2215,7,38896,22653.0,Pre-Disruption
5580,2023-05-31,1,1,103,8412,2261,6,23067,21858.0,Pre-Disruption
5581,2024-10-29,3,2,102,6120,3220,7,59394,16198.0,During-Disruption
5582,2024-06-11,2,1,103,11713,4367,12,29824,30439.5,During-Disruption
5583,2023-06-14,1,1,103,8506,2634,6,67937,23084.0,Pre-Disruption
5584,2025-07-05,2,1,104,11827,4291,15,47069,30069.5,Post-Disruption
5585,2025-10-06,2,1,103,11731,4162,12,71542,31164.5,Post-Disruption
5586,2023-02-06,4,1,101,1568,1840,1,60243,5770.0,Pre-Disruption
5587,2023-11-29,2,1,102,11987,4324,13,83226,31840.5,During-Disruption
5588,2024-02-07,1,3,104,8480,2574,7,52924,21918.0,During-Disruption
5589,2024-02-18,1,1,101,8581,2328,7,78330,22622.5,During-Disruption
5590,2023-02-14,1,4,102,8589,2322,6,69824,22270.5,Pre-Disruption
5591,2023-07-25,2,1,102,11954,4648,13,50675,31051.0,Pre-Disruption
5592,2023-03-03,2,1,103,11998,4463,14,28221,30649.0,Pre-Disruption
5593,2024-02-24,1,2,102,8565,2726,4,53539,22900.5,During-Disruption
5594,2025-05-17,2,2,102,11955,4228,12,49309,31735.5,Post-Disruption
5595,2025-03-30,3,1,103,6297,3043,8,28789,17268.5,Post-Disruption
5596,2023-01-19,1,2,104,8612,2375,7,42079,22900.0,Pre-Disruption
5597,2023-12-31,1,1,103,8444,2252,7,60174,22262.0,During-Disruption
5598,2025-10-27,4,2,104,1412,1934,1,30726,4894.0,Post-Disruption
5599,2024-03-03,1,2,102,8451,2858,4,22535,22710.5,During-Disruption
5600,2024-08-02,3,1,101,6364,3452,7,52340,17005.0,During-Disruption
5601,2024-06-29,2,3,104,11742,4292,12,19062,31076.0,During-Disruption
5602,2023-11-21,3,3,104,6106,3139,6,23772,16127.0,During-Disruption
5603,2023-02-24,3,1,104,6329,3342,6,54869,17170.5,Pre-Disruption
5604,2025-02-16,2,3,104,11743,4135,14,43536,30747.5,Post-Disruption
5605,2025-09-18,3,4,102,6271,3499,6,30436,17361.5,Post-Disruption
5606,2023-02-11,4,2,101,1501,1670,2,58283,4769.5,Pre-Disruption
5607,2023-08-19,2,1,104,11922,4007,13,47665,31190.0,Pre-Disruption
5608,2024-03-28,1,4,101,8467,2632,5,76531,22114.5,During-Disruption
5609,2024-01-29,1,1,102,8521,2535,5,35410,22290.5,During-Disruption
5610,2024-11-21,3,1,104,6176,3526,6,50183,16945.0,During-Disruption
5611,2024-01-27,2,1,101,11999,4418,13,34935,31515.5,During-Disruption
5612,2024-08-26,1,3,104,8695,2500,6,84902,22691.5,During-Disruption
5613,2025-05-30,1,4,104,8604,2436,6,82890,22956.0,Post-Disruption
5614,2023-03-26,2,2,102,11870,4587,15,15956,30497.0,Pre-Disruption
5615,2025-11-19,1,4,104,8617,2705,7,56218,22910.5,Post-Disruption
5616,2023-02-18,2,1,101,11892,4398,12,84154,31659.0,Pre-Disruption
5617,2023-03-10,3,1,101,6252,3510,9,65607,17127.0,Pre-Disruption
5618,2025-12-17,2,2,102,11740,4322,14,44442,31329.0,Post-Disruption
